channel,status,provider_name,provider_status,provider_message,region_id
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,invalid_otp,"The OTP provided is incorrect. Please check again",2
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
card,failed,paystack,failed,"Transaction Error",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,2001,failed,2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
card,failed,paystack,failed,"Request to Generate Token is Successful",1
mobile_money,failed,hubtel,2001,failed,2
card,failed,paystack,failed,"Request to Generate Token is Successful",1
card,failed,paystack,failed,failed,1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
card,failed,paystack,failed,NULL,1
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
bank_transfer,failed,paystack,failed,"Unable to process transaction",1
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,invalid_otp,"The OTP provided is incorrect. Please check again",2
mobile_money,failed,hubtel,invalid_otp,"The OTP provided is incorrect. Please check again",2
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,2001,failed,2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"Unable to process transaction",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,2001,failed,2
card,failed,paystack,failed,NULL,1
bank_transfer,failed,paystack,failed,"Unable to process transaction",1
card,failed,paystack,failed,"Merchant is not enabled for international transactions.",1
mobile_money,failed,hubtel,2001,failed,2
bank_transfer,failed,paystack,failed,"Unable to process transaction",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,invalid_otp,"The OTP provided is incorrect. Please check again",2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,invalid_otp,"The OTP provided is incorrect. Please check again",2
mobile_money,failed,hubtel,2001,failed,2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,2001,failed,2
card,failed,paystack,failed,"Kindly enter the OTP sent to 2349XXXXXXX19. OR enter the OTP generated on your Hardware Token or Sec",1
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Merchant is not enabled for international transactions.",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
card,failed,paystack,failed,"Kindly enter the OTP sent to 2349XXXXXXX90. OR enter the OTP generated on your Hardware Token or Sec",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Unable to retrieve customer details.",1
bank_transfer,failed,paystack,failed,"Unable to process transaction",1
bank_transfer,failed,paystack,failed,"Unable to process transaction",1
card,failed,paystack,failed,"Unable to retrieve customer details.",1
card,failed,paystack,failed,"Transaction Error",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Kindly enter the OTP sent to your email: 123***@gmail.com",1
card,failed,paystack,failed,"Kindly enter the OTP sent to +23481***338",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,hubtel,provider_error,"Unable to process transaction at this time, please try again later.",2
mobile_money,failed,paystack,provider_error,"Unable to process transaction at this time, please try again later.",2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
bank_transfer,failed,paystack,failed,"Unable to process transaction",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,hubtel,provider_error,"Unable to process transaction at this time, please try again later.",2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,,1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Transaction Error",1
card,failed,paystack,failed,"Transaction Error",1
card,failed,paystack,failed,NULL,1
card,failed,paystack,failed,"Request to Generate Token is Successful",1
card,failed,paystack,failed,"Transaction Error",1
card,failed,paystack,failed,"Transaction Error",1
mobile_money,failed,hubtel,NULL,NULL,2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,NULL,2
bank_transfer,failed,paystack,failed,"Unable to process transaction",1
bank_transfer,failed,paystack,failed,"Unable to process transaction",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Insufficient funds",1
card,failed,paystack,failed,"Merchant is not enabled for international transactions.",1
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Insufficient Funds",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Daily transaction limit exceeded",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,hubtel,provider_error,"Unable to process transaction at this time, please try again later.",2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,hubtel,provider_error,"Unable to process transaction at this time, please try again later.",2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,hubtel,provider_error,"Unable to process transaction at this time, please try again later.",2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,hubtel,provider_error,"Unable to process transaction at this time, please try again later.",2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Incorrect PIN",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Request to Generate Token is Successful",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Request to Generate Token is Successful",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,NULL,2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,,1
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Transaction Error",1
card,failed,paystack,failed,"Transaction Error",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,"Unable to process transaction",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
card,failed,paystack,failed,NULL,1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,paystack,provider_error,"Unable to process transaction at this time, please try again later.",2
card,failed,hubtel,provider_error,"Unable to process transaction at this time, please try again later.",2
card,failed,paystack,failed,"Merchant is not enabled for international transactions.",1
mobile_money,failed,hubtel,NULL,NULL,2
mobile_money,failed,hubtel,provider_error,"Unable to process transaction at this time, please try again later.",2
mobile_money,failed,hubtel,2001,failed,2
card,failed,paystack,failed,"Merchant is not enabled for international transactions.",1
card,failed,paystack,failed,"Merchant is not enabled for international transactions.",1
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,invalid_otp,"The OTP provided is incorrect. Please check again",2
bank_transfer,failed,paystack,failed,"incorrect amount sent",1
card,failed,paystack,failed,"Merchant is not enabled for international transactions.",1
mobile_money,failed,hubtel,invalid_otp,"The OTP provided is incorrect. Please check again",2
card,failed,paystack,failed,"Unable to process transaction",1
card,failed,paystack,failed,NULL,1
mobile_money,failed,hubtel,2001,failed,2
mobile_money,failed,hubtel,NULL,"Please enter the one time password sent to your phone",2
card,failed,paystack,failed,"Transaction Error",1
